"VPJRTunerRedU1","","1","0","0","10/26/2022",,"",""
"","","","0","0","",,"",""
"VSP5BWU1","","1","0","0","10/24/2022",,"",""
"","","","0","0","",,"",""
"WL60U1","","1","1","0","11/2/2022",,"",""
"","","","1","0","",,"",""
"WL60U2","","1","1","0","11/2/2022",,"",""
"","","","1","0","",,"",""
"WUCD20U1","","1","0","0","10/24/2022",,"",""
"","","","0","0","",,"",""
"WUCRASH16U1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"X32U3","53530","1",,,"10/25/2022",,"Shipped","4/27/2018"
"XDJRXHBGSU2","","1","1","0","8/29/2022",,"",""
"","","","1","0","",,"",""
"XDV55U1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"XRSRkKitU1","","1","1","0","11/3/2022",,"",""
"","","","1","0","",,"",""
"XSL3XMDMSBkU1","","1","1","0","10/21/2022","","",""
"","","","1","0","","10/21/2022","",""
"XSW1-825-AU1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"ZXT14TRFU1","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"ZXT14TRFU2","","1","1","0","11/7/2022",,"",""
"","","","1","0","",,"",""
"3i2217M103uU1","","1","0","1","11/14/2022",,"",""
"","","","0","1","",,"",""
"B112DU2","53512","1","0","1","11/14/2022",,"Shipped","4/26/2018"
"","","","0","1","",,"",""
"CTP-3U1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
"DH5TO-LM3U1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
"F701WHU1","","1","0","1","11/14/2022",,"",""
"","","","0","1","",,"",""
"G5260TEJBMSU2","","1","1","0","11/14/2022",,"",""
"","","","1","0","",,"",""
"LizPltRdT4TanU1","","1","0","1","11/14/2022",,"",""
"","","","0","1","",,"",""
"MEI-CM2U1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
"MrKool2U1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
"PDCM3SPSCBU1","","1","0","1","11/11/2022",,"",""
"","","","0","1","",,"",""
"PlethoraX3U1","","1","0","1","11/14/2022",,"",""
"","","","0","1","",,"",""
"PST08SNU1","","1","0","1","11/12/2022",,"",""
"","","","0","1","",,"",""
